sentenceid,utterance,verb,embpred,embQ,embSubject,embTense,mood_indicative
021112.cha2762,"e o porquinho deixa o lobo-mau entrar ? {0x15}%snd:""021112""_836717_839519{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021112.cha2773,"achas que ele é pateta ? {0x15}%snd:""021112""_840787_841780{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
021112.cha2797,"mas olha (.) o porquinho deixa o lobo-mau entrar ? {0x15}%snd:""021112""_847987_850676{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021112.cha2833,"não (.) então ele não deixa entrar . {0x15}%snd:""021112""_860065_862411{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha2839,"nós só deixamos entrar os amigos . {0x15}%snd:""021112""_862411_864091{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021112.cha2971,"sabe que ele agora perdeu um bocado (.) mas andou aí uma semana que andava com uma fúria de aprender inglês . {0x15}%snd:""021112""_913942_918606{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
021112.cha3042,"tu queres contar uma história tam(b)ém „ é (.) Inês ? {0x15}%snd:""021112""_932862_935531{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha3087,"e vocês sabem jogar (.) ao pokémon ? {0x15}%snd:""021112""_944054_946193{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha3350,"vocês sabem (.) cantar ? {0x15}%snd:""021112""_1024699_1025663{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha3877,"+< mas é que eu queria guardar o desenho „ não é ? {0x15}%snd:""021112""_1161639_1162650{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha4100,"queres ver ? {0x15}%snd:""021112""_1226482_1227050{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha4129,"olha (.) queres ir ouvir a mãe a contar uma história ? {0x15}%snd:""021112""_1233636_1235412{0x15}",querer,TRUE,FALSE,FALSE,TRUE,FALSE
021112.cha4137,"queres ir tam(b)ém ? {0x15}%snd:""021112""_1235412_1236300{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha4265,"+< quero fazer chichi . {0x15}%snd:""021112""_1268418_1269394{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha4979,"só depois de recolher toda a rede <é que viu> [?] que tinha sido um fracasso (.) a pescaria naquele dia (.) e que o xxx . {0x15}%snd:""021112""_1517233_1526234{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
021112.cha5182,"+< eu quero (.) se tu os quiseres jogar . {0x15}%snd:""021112""_1588117_1589469{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha5267,"pensava que era dos aviões . {0x15}%snd:""021112""_1615633_1616738{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021112.cha5309,"a Inês quer aprender ? {0x15}%snd:""021112""_1625443_1626669{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha5362,"queres ver as cartas (.) com o Tomás ? {0x15}%snd:""021112""_1640320_1641904{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha5725,"tu já sabias falar inglês (.) agora xxx +/. {0x15}%snd:""021112""_1757037_1759113{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha6908,"Inês (.) deixa o Tomás tirar „ (es)tá bem ? {0x15}%snd:""021112""_2149336_2151144{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021112.cha6928,"o Tomás quer pôr . {0x15}%snd:""021112""_2154853_2155761{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha7295,"sabes que eu tenho umas iguais (.) na minha casa (.) iguais às tuas ? {0x15}%snd:""021112""_2261532_2264481{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
021112.cha7330,"deixa só a tia calçar as pantufas ao Tomás „ (es)tá bem ? {0x15}%snd:""021112""_2269621_2271430{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021112.cha7340,"também queres calçar as tuas pantufas ? {0x15}%snd:""021112""_2271430_2273480{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha7485,"queres calçar ? {0x15}%snd:""021112""_2319905_2320833{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha7538,"achas que isto é um gato ? {0x15}%snd:""021112""_2334367_2335471{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
021112.cha7778,"pensava que era em cima . {0x15}%snd:""021112""_2403616_2405036{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021112.cha7847,"queres pôr ? {0x15}%snd:""021112""_2426467_2427179{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021112.cha7991,"+< tu antes de tentar já dizes que não consegues . {0x15}%snd:""021112""_2469093_2470517{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
021112.cha8015,"pensas que é o quê ? {0x15}%snd:""021112""_2475621_2477819{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
021112.cha8482,"tu gostas muito de abrir coisas e ver o que é que se passa lá dentro . {0x15}%snd:""021112""_2618973_2622183{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha66,"acho que é [//] deve ser porque mudam de cor (.) ou não sei quê . {0x15}%snd:""021116""_13420_15924{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha90,"olha (.) por acaso pa(ra) abrir eu acho que a mãe é capaz de ser mais habilidosa que eu . {0x15}%snd:""021116""_20436_24061{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha120,"eu acho que é assim . {0x15}%snd:""021116""_27808_29344{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha137,"eu acho que é assim „ não é ? {0x15}%snd:""021116""_32698_33882{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha310,"eu quero saber as cores (.) que (es)tão aí . {0x15}%snd:""021116""_72202_74457{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha806,"queres ver ? {0x15}%snd:""021116""_204858_205612{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha991,"olha (.) vês (.) que a mãe traz ali um papel ? {0x15}%snd:""021116""_254319_257744{0x15}",ver,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha1073,"+< queres ver ? {0x15}%snd:""021116""_279121_279426{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha1085,"queres ver ? {0x15}%snd:""021116""_279882_280194{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha1169,"não queres fazer no chão ? {0x15}%snd:""021116""_302684_304947{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha1277,"olha (.) olha (.) queres ver ? {0x15}%snd:""021116""_336562_337842{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha1630,"esperas (.) deixa a mãe limpar o teu nariz . {0x15}%snd:""021116""_435053_437235{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021116.cha1846,"deixa ver (.) como é que são estas canetas . {0x15}%snd:""021116""_499535_501503{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha1924,"agora deixa me cá ver o que é que acontece . {0x15}%snd:""021116""_527013_528323{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha2211,"espera (.) deixa a mãe fazer assim . {0x15}%snd:""021116""_623946_625138{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
021116.cha2486,"depois estragas (.) e depois (.) queres jogar e não tens . {0x15}%snd:""021116""_707703_711375{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha2612,"mostra lá a branca (.) que eu quero ver . {0x15}%snd:""021116""_759248_760559{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha2634,"sim (.) mas deixa ver se muda de cor . {0x15}%snd:""021116""_765401_767089{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha2673,"deixa ver o roxo (.) de que cor fica . {0x15}%snd:""021116""_776652_778277{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha2979,"tu disseste à mãe que [/] que [/] que não podiam viver animais grandes porquê ? {0x15}%snd:""021116""_896840_899979{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha3071,"mas tu disseste à mãe que a nossa casa era muito média . {0x15}%snd:""021116""_922489_925113{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha3270,"quer dizer (.) por lhes dar assim estes livros mais (.) xxx outras coisas que não brinquedos (.) brinquedos (.) porque acho que têm muito „ não é ? {0x15}%snd:""021116""_982275_987488{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha3516,"isso é que eu quero saber (.) e tu não me contas . {0x15}%snd:""021116""_1055449_1057537{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha3685,"mas eu não sei jogar pokémons . {0x15}%snd:""021116""_1100697_1103101{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4157,"queres pintar ? {0x15}%snd:""021116""_1280427_1281028{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4215,"deixa ver . {0x15}%snd:""021116""_1296136_1296623{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4224,"deixa ver . {0x15}%snd:""021116""_1298040_1298624{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4237,"queres pintar o porco ? {0x15}%snd:""021116""_1300915_1302099{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4251,"deixa ver . {0x15}%snd:""021116""_1304881_1305193{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4263,"e olha (.) de que cor é que tu queres pintar o porco ? {0x15}%snd:""021116""_1306938_1309458{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4302,"de que cor é que tu queres pôr (.) o porco ? {0x15}%snd:""021116""_1317078_1318771{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4335,"qual é a que tu queres usar (.) pa(ra) pintar o porco ? {0x15}%snd:""021116""_1325812_1328954{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4367,"queres pintar o porco de verde „ é ? {0x15}%snd:""021116""_1335354_1336514{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4489,"pois (.) mas é que eu já te disse que não sei jogar pokémons . {0x15}%snd:""021116""_1365744_1368250{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha4489,"pois (.) mas é que eu já te disse que não sei jogar pokémons . {0x15}%snd:""021116""_1365744_1368250{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha4520,"ai@i não (.) deixa (es)tar [?] . {0x15}%snd:""021116""_1374540_1375164{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha5326,"queres ver ? {0x15}%snd:""021116""_1597397_1597717{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha5359,"vês (.) que fica cor_de_laranja ? {0x15}%snd:""021116""_1604862_1606263{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha5775,"a Isabel se calhar até sabe que isso existe . {0x15}%snd:""021116""_1729191_1731038{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha5787,"+< na Gulbenkian (.) acho que era aos domingos de manhã (.) havia ateliês de pintura p(a)ra miúdos . {0x15}%snd:""021116""_1731278_1735894{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha5844,"e acho que até depois têm xxx [//] aquelas visitas (.) guiadas pa(ra) verem alguns quadros e explorar . {0x15}%snd:""021116""_1743490_1749187{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha5878,"acho que eles também têm coisas muito giras é no +... {0x15}%snd:""021116""_1751792_1753339{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha6002,"+< olha (.) eu acho que isso era pa(ra) tu jogares um jogo (.) mas depois &=ri +... {0x15}%snd:""021116""_1775218_1777772{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
021116.cha6014,"olha (.) e depois queres jogar o jogo e não tens a baleia (.) filho . {0x15}%snd:""021116""_1777772_1780218{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
021116.cha6033,"não sei se é este (.) mas este jogo é (.) regras do jogo do arco-íris . {0x15}%snd:""021116""_1781211_1784705{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha6044,"não sei se é este . {0x15}%snd:""021116""_1784705_1786390{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha6070,"não sei se é este . {0x15}%snd:""021116""_1794450_1796274{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha6527,"eu acho que tinhas . {0x15}%snd:""021116""_1952031_1952764{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha7117,"eu acho que é cor_de_rosa . {0x15}%snd:""021116""_2096508_2097560{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
021116.cha8125,"eu pensei que ele na escola (.) já tivesse feito (.) pintura com pincel (.) mas se calhar fazem mais digitinta „ não é ? {0x15}%snd:""021116""_2428304_2433384{0x15}",pensar,TRUE,FALSE,TRUE,TRUE,FALSE
030022.cha179,"+< mas quer comprar (.) das outras . {0x15}%snd:""030022""_50439_51327{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha371,"há pessoas que dizem que vão jogar matrecos . {0x15}%snd:""030022""_110471_112927{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha430,"olha (.) eu acho é que tu tens o nariz sujo . {0x15}%snd:""030022""_129921_131961{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030022.cha1099,"eu acho que não era bem assim (.) mas pronto . {0x15}%snd:""030022""_289305_290833{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha1224,"+< queres ir pá [: para a] escola amanhã ? {0x15}%snd:""030022""_312867_313605{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1250,"tu queres ir passear logo à noite ou não ? {0x15}%snd:""030022""_320802_322530{0x15}",querer,TRUE,FALSE,FALSE,TRUE,FALSE
030022.cha1311,"+< queres que o pai te dê uma tareia ? {0x15}%snd:""030022""_335077_335893{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
030022.cha1322,"olha (.) e eu quero brincar no quarto . {0x15}%snd:""030022""_336389_337542{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1505,"+< deixa (es)tar . {0x15}%snd:""030022""_381740_381972{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1661,"não queres vir ? {0x15}%snd:""030022""_422146_422850{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1794,"mas não queres brincar ? {0x15}%snd:""030022""_465897_467555{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1821,"não queres contar +... {0x15}%snd:""030022""_472812_474293{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha1829,"a@i eu acho que este aqui nunca vi . {0x15}%snd:""030022""_474485_476397{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha1873,"e@fp <eu quero> [/] eu quero ouvir essa história . {0x15}%snd:""030022""_483703_486719{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha2327,"porque ele disse que aquela não é (.) que era xxx . {0x15}%snd:""030022""_615080_619737{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
030022.cha2693,"esta eu sei cantar (.) olha (.) olha . {0x15}%snd:""030022""_760187_761731{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha2757,"sabes cantar essa ? {0x15}%snd:""030022""_776474_777250{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha2860,"essa não eu não sei cantar . {0x15}%snd:""030022""_815199_816007{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha3080,"eu acho que são letras . {0x15}%snd:""030022""_904828_906270{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha3174,"a história (.) <não queres sa(ber)> [//] não queres dizer ? {0x15}%snd:""030022""_952879_954247{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha3717,"não me digas que tam(b)ém sabes estes . {0x15}%snd:""030022""_1119498_1121131{0x15}",dizer,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha4076,"eu acho que esse é um lama . {0x15}%snd:""030022""_1234260_1235772{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030022.cha5103,"+< tu sabes contar (.) filho . {0x15}%snd:""030022""_1551301_1551933{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha5112,"a mãe não sabe (.) contar . {0x15}%snd:""030022""_1553669_1555310{0x15}",saber,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha5476,"e a avó disse pa(ra) tu não dizeres à mamã ? {0x15}%snd:""030022""_1667709_1669377{0x15}",dizer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha5491,"olha (.) a avó disse pa(ra) tu não dizeres à mamã „ foi ? {0x15}%snd:""030022""_1672034_1673876{0x15}",dizer,TRUE,FALSE,TRUE,FALSE,FALSE
030022.cha5528,"mas não era isso (.) que a mãe queria a@fp que tu dissesses . {0x15}%snd:""030022""_1680298_1682538{0x15}",querer,TRUE,FALSE,TRUE,TRUE,FALSE
030022.cha5701,"+< se a mãe quando não quiser fazer o jantar (.) já sabe (.) olhe . {0x15}%snd:""030022""_1732210_1733684{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha6213,"diz lá (.) que tu bateste à avó Tiz (.) e à avó Chu [: Su] (.) e ao avô Zé . {0x15}%snd:""030022""_1874373_1877862{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
030022.cha6445,"quando este o viu chegar (.) abriu rapidamente a porta (.) e deixou o passar . {0x15}%snd:""030022""_1956584_1960472{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha7132,"não queres contar ? {0x15}%snd:""030022""_2209266_2211074{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha7886,"cuidado (.) vê lá se cais . {0x15}%snd:""030022""_2460573_2461365{0x15}",ver,TRUE,FALSE,FALSE,TRUE,TRUE
030022.cha8216,"deixa me ver (.) deixa me ver . {0x15}%snd:""030022""_2570229_2571334{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha8216,"deixa me ver (.) deixa me ver . {0x15}%snd:""030022""_2570229_2571334{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030022.cha8225,"deixa me mostrar . {0x15}%snd:""030022""_2572255_2573163{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha115,"não sabia (.) que tu tinhas peixinhos . {0x15}%snd:""030125""_27875_29227{0x15}",saber,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha491,"+< é que eu (.) quando ele disse (.) eu não pensei que fosse mesmo um lago (.) com água e tudo . {0x15}%snd:""030125""_170837_173174{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,FALSE
030125.cha505,"+< não (.) ele queria ir pá [: para a] [//] pó [: para o] bidé (.) encher o bidé de água . {0x15}%snd:""030125""_173174_174982{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha852,"não queres pôr um nome ? {0x15}%snd:""030125""_280473_281217{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha875,"a mãe não deixa pôr nome ao bebé . {0x15}%snd:""030125""_287756_289092{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha1099,"pensava que era uma abelha . {0x15}%snd:""030125""_369320_370507{0x15}",pensar,TRUE,FALSE,FALSE,TRUE,TRUE
030125.cha1933,"eu acho que o urso não se portou mal . {0x15}%snd:""030125""_636136_637227{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha1944,"xxx [//] deixa me cá falar com o urso . {0x15}%snd:""030125""_638263_640657{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha2287,"olha (.) e tu só queres fazer dois portões ? {0x15}%snd:""030125""_786602_788690{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha2302,"só queres fazer dois portões ? {0x15}%snd:""030125""_791852_793516{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha2700,"olha aqui a tartaruga tam(b)ém quer brincar . {0x15}%snd:""030125""_986649_988324{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha3132,"acho que ela se magoou . {0x15}%snd:""030125""_1165094_1165934{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha3214,"hum@i eu acho que tu sabes . {0x15}%snd:""030125""_1191389_1192831{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha3235,"não queres dizer . {0x15}%snd:""030125""_1195420_1196068{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha3302,"tu só deixas a tartaruga <e a> [//] e esse outro (es)tarem lá em cima ? {0x15}%snd:""030125""_1231015_1234608{0x15}",deixar,TRUE,FALSE,TRUE,FALSE,FALSE
030125.cha3547,"então e os outros (.) não achas que já (es)tiveram de castigo muito tempo ? {0x15}%snd:""030125""_1310085_1312612{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030125.cha3587,"(es)tou a ver (.) só que eu acho que ela não cabe é nessa pista . {0x15}%snd:""030125""_1323276_1325861{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha4009,"acho que há um muito bom ali na António Augusto (.) Aguiar . {0x15}%snd:""030125""_1503343_1506307{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030125.cha4053,"eu [//] aquele (.) a mãe do (.) colega dele foi (.) e acho que ele (.) é (.) mais virado pa(ra) pediatria . {0x15}%snd:""030125""_1515379_1519381{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha4174,"+< já que ela diz que [/] que ele é bom (.) que foi lá com ele (.) e gostou muito dele . {0x15}%snd:""030125""_1543390_1546064{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha5021,"deixa ver (.) o que é isto (.) xxx . {0x15}%snd:""030125""_1803560_1805521{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5051,"não precisas de ficar zangado . {0x15}%snd:""030125""_1813990_1815782{0x15}",precisar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5079,"eu não quero levar . {0x15}%snd:""030125""_1832334_1833246{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5157,"mas deixa cá ver mais (.) o que é que eu tenho . {0x15}%snd:""030125""_1859114_1860763{0x15}",deixar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5515,"eu acho que é muito mais giro no quarto . {0x15}%snd:""030125""_1999731_2001046{0x15}",achar,TRUE,FALSE,FALSE,TRUE,TRUE
030125.cha5523,"eu gosto mais de jogar no quarto . {0x15}%snd:""030125""_2001046_2002255{0x15}",gostar,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5569,"eu acho que nós devíamos brincar no quarto (.) mas +... {0x15}%snd:""030125""_2017595_2020083{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha5588,"eu acho que a Isabel acha que nós devíamos brincar no quarto . {0x15}%snd:""030125""_2024239_2026951{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha5588,"eu acho que a Isabel acha que nós devíamos brincar no quarto . {0x15}%snd:""030125""_2024239_2026951{0x15}",achar,TRUE,FALSE,TRUE,TRUE,TRUE
030125.cha5766,"depois <a Ana xxx> [//] a Ana não quer ver um homem de cuecas . {0x15}%snd:""030125""_2064669_2067165{0x15}",querer,TRUE,FALSE,FALSE,FALSE,FALSE
030125.cha5884,"+< é que eu não sabia que era em cima da cama (.) que se jogava este jogo . {0x15}%snd:""030125""_2093936_2095409{0x15}",saber,TRUE,FALSE,FALSE,TRUE,TRUE
030125.cha6285,"ficou zangado (.) porque eu lhe perguntei se aquele cão tam(b)ém ia jogar (.) e ele disse <que isto não era de jogar> [//] que este não ia jogar (.) o que é lógico „ não é ? {0x15}%snd:""030125""_2221490_2228291{0x15}",dizer,TRUE,FALSE,TRUE,TRUE,TRUE
